original_image_path,frame,district,severity,max_dbz,rain_pixels,rain_level,rain_level_data
cropped_districts_by_frame/north/20260226_190023\frame_007\คลองสามวา.png,7,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_007\หนองจอก.png,7,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_007\สายไหม.png,7,สายไหม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_007\ดอนเมือง.png,7,ดอนเมือง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ทุ่งครุ.png,8,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางขุนเทียน.png,8,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางนา.png,8,บางนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางบอน.png,8,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ราษฎร์บูรณะ.png,8,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\พระโขนง.png,8,พระโขนง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางคอแหลม.png,8,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\จอมทอง.png,8,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ยานนาวา.png,8,ยานนาวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\สาทร.png,8,สาทร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\หนองแขม.png,8,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางรัก.png,8,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ประเวศ.png,8,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\คลองสาน.png,8,คลองสาน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ธนบุรี.png,8,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\คลองเตย.png,8,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\สัมพันธวงศ์.png,8,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ภาษีเจริญ.png,8,ภาษีเจริญ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางกอกใหญ่.png,8,บางกอกใหญ่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\วัฒนา.png,8,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\สวนหลวง.png,8,สวนหลวง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางแค.png,8,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ปทุมวัน.png,8,ปทุมวัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ป้อมปราบศัตรูพ่าย.png,8,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\พระนคร.png,8,พระนคร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ราชเทวี.png,8,ราชเทวี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางกอกน้อย.png,8,บางกอกน้อย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\พญาไท.png,8,พญาไท,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\สะพานสูง.png,8,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ดุสิต.png,8,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ตลิ่งชัน.png,8,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ดินแดง.png,8,ดินแดง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ลาดกระบัง.png,8,ลาดกระบัง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ทวีวัฒนา.png,8,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\วังทองหลาง.png,8,วังทองหลาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ห้วยขวาง.png,8,ห้วยขวาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางพลัด.png,8,บางพลัด,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางกะปิ.png,8,บางกะปิ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บึงกุ่ม.png,8,บึงกุ่ม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ลาดพร้าว.png,8,ลาดพร้าว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางซื่อ.png,8,บางซื่อ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\มีนบุรี.png,8,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\คันนายาว.png,8,คันนายาว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\จตุจักร.png,8,จตุจักร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\บางเขน.png,8,บางเขน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\หลักสี่.png,8,หลักสี่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\คลองสามวา.png,8,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\หนองจอก.png,8,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\สายไหม.png,8,สายไหม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_008\ดอนเมือง.png,8,ดอนเมือง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ทุ่งครุ.png,9,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางขุนเทียน.png,9,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางนา.png,9,บางนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางบอน.png,9,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ราษฎร์บูรณะ.png,9,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\พระโขนง.png,9,พระโขนง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางคอแหลม.png,9,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\จอมทอง.png,9,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ยานนาวา.png,9,ยานนาวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\สาทร.png,9,สาทร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\หนองแขม.png,9,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางรัก.png,9,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ประเวศ.png,9,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\คลองสาน.png,9,คลองสาน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ธนบุรี.png,9,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\คลองเตย.png,9,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\สัมพันธวงศ์.png,9,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ภาษีเจริญ.png,9,ภาษีเจริญ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางกอกใหญ่.png,9,บางกอกใหญ่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\วัฒนา.png,9,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\สวนหลวง.png,9,สวนหลวง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางแค.png,9,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ปทุมวัน.png,9,ปทุมวัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ป้อมปราบศัตรูพ่าย.png,9,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\พระนคร.png,9,พระนคร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ราชเทวี.png,9,ราชเทวี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางกอกน้อย.png,9,บางกอกน้อย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\พญาไท.png,9,พญาไท,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\สะพานสูง.png,9,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ดุสิต.png,9,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ตลิ่งชัน.png,9,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ดินแดง.png,9,ดินแดง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ลาดกระบัง.png,9,ลาดกระบัง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ทวีวัฒนา.png,9,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\วังทองหลาง.png,9,วังทองหลาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ห้วยขวาง.png,9,ห้วยขวาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางพลัด.png,9,บางพลัด,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางกะปิ.png,9,บางกะปิ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บึงกุ่ม.png,9,บึงกุ่ม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ลาดพร้าว.png,9,ลาดพร้าว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางซื่อ.png,9,บางซื่อ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\มีนบุรี.png,9,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\คันนายาว.png,9,คันนายาว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\จตุจักร.png,9,จตุจักร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\บางเขน.png,9,บางเขน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\หลักสี่.png,9,หลักสี่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\คลองสามวา.png,9,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\หนองจอก.png,9,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\สายไหม.png,9,สายไหม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_009\ดอนเมือง.png,9,ดอนเมือง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ทุ่งครุ.png,10,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางขุนเทียน.png,10,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางนา.png,10,บางนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางบอน.png,10,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ราษฎร์บูรณะ.png,10,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\พระโขนง.png,10,พระโขนง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางคอแหลม.png,10,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\จอมทอง.png,10,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ยานนาวา.png,10,ยานนาวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\สาทร.png,10,สาทร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\หนองแขม.png,10,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางรัก.png,10,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ประเวศ.png,10,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\คลองสาน.png,10,คลองสาน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ธนบุรี.png,10,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\คลองเตย.png,10,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\สัมพันธวงศ์.png,10,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ภาษีเจริญ.png,10,ภาษีเจริญ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางกอกใหญ่.png,10,บางกอกใหญ่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\วัฒนา.png,10,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\สวนหลวง.png,10,สวนหลวง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางแค.png,10,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ปทุมวัน.png,10,ปทุมวัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ป้อมปราบศัตรูพ่าย.png,10,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\พระนคร.png,10,พระนคร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ราชเทวี.png,10,ราชเทวี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางกอกน้อย.png,10,บางกอกน้อย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\พญาไท.png,10,พญาไท,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\สะพานสูง.png,10,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ดุสิต.png,10,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ตลิ่งชัน.png,10,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ดินแดง.png,10,ดินแดง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ลาดกระบัง.png,10,ลาดกระบัง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ทวีวัฒนา.png,10,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\วังทองหลาง.png,10,วังทองหลาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ห้วยขวาง.png,10,ห้วยขวาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางพลัด.png,10,บางพลัด,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางกะปิ.png,10,บางกะปิ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บึงกุ่ม.png,10,บึงกุ่ม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ลาดพร้าว.png,10,ลาดพร้าว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางซื่อ.png,10,บางซื่อ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\มีนบุรี.png,10,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\คันนายาว.png,10,คันนายาว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\จตุจักร.png,10,จตุจักร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\บางเขน.png,10,บางเขน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\หลักสี่.png,10,หลักสี่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\คลองสามวา.png,10,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\หนองจอก.png,10,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\สายไหม.png,10,สายไหม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_010\ดอนเมือง.png,10,ดอนเมือง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ทุ่งครุ.png,11,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางขุนเทียน.png,11,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางนา.png,11,บางนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางบอน.png,11,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ราษฎร์บูรณะ.png,11,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\พระโขนง.png,11,พระโขนง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางคอแหลม.png,11,บางคอแหลม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\จอมทอง.png,11,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ยานนาวา.png,11,ยานนาวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\สาทร.png,11,สาทร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\หนองแขม.png,11,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางรัก.png,11,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ประเวศ.png,11,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\คลองสาน.png,11,คลองสาน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ธนบุรี.png,11,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\คลองเตย.png,11,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\สัมพันธวงศ์.png,11,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ภาษีเจริญ.png,11,ภาษีเจริญ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางกอกใหญ่.png,11,บางกอกใหญ่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\วัฒนา.png,11,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\สวนหลวง.png,11,สวนหลวง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางแค.png,11,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ปทุมวัน.png,11,ปทุมวัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ป้อมปราบศัตรูพ่าย.png,11,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\พระนคร.png,11,พระนคร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ราชเทวี.png,11,ราชเทวี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางกอกน้อย.png,11,บางกอกน้อย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\พญาไท.png,11,พญาไท,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\สะพานสูง.png,11,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ดุสิต.png,11,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ตลิ่งชัน.png,11,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ดินแดง.png,11,ดินแดง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ลาดกระบัง.png,11,ลาดกระบัง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ทวีวัฒนา.png,11,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\วังทองหลาง.png,11,วังทองหลาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ห้วยขวาง.png,11,ห้วยขวาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางพลัด.png,11,บางพลัด,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางกะปิ.png,11,บางกะปิ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บึงกุ่ม.png,11,บึงกุ่ม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\ลาดพร้าว.png,11,ลาดพร้าว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางซื่อ.png,11,บางซื่อ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\มีนบุรี.png,11,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\คันนายาว.png,11,คันนายาว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\จตุจักร.png,11,จตุจักร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\บางเขน.png,11,บางเขน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\หลักสี่.png,11,หลักสี่,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\คลองสามวา.png,11,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\หนองจอก.png,11,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_011\สายไหม.png,11,สายไหม,0.0,0.0,0,ไม่มีฝน,0
