original_image_path,frame,district,severity,max_dbz,rain_pixels,rain_level,rain_level_data
cropped_districts_by_frame/central/20260227_010001\frame_001\ป้อมปราบศัตรูพ่าย.png,1,ป้อมปราบศัตรูพ่าย,22.28125,34.0,16,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_020000\frame_001\บางแค.png,1,บางแค,23.640718460083008,34.0,167,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_190023\frame_001\ราชเทวี.png,1,ราชเทวี,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_190000\frame_009\หลักสี่.png,9,หลักสี่,25.794872283935547,34.0,117,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_006\สาทร.png,6,สาทร,23.84375,34.0,32,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_210000\frame_002\บางบอน.png,2,บางบอน,23.518348693847656,34.0,109,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_180025\frame_010\สายไหม.png,10,สายไหม,21.58152198791504,26.5,92,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_210000\frame_005\บางกอกใหญ่.png,5,บางกอกใหญ่,23.84375,34.0,64,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_010\จอมทอง.png,10,จอมทอง,26.904762268066406,46.5,210,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260312_070022\frame_008\ประเวศ.png,8,ประเวศ,21.890625,34.0,32,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_010000\frame_009\ธนบุรี.png,9,ธนบุรี,24.27777862548828,34.0,18,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_000001\frame_003\บางบอน.png,3,บางบอน,27.55919075012207,46.5,321,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_000023\frame_005\บางขุนเทียน.png,5,บางขุนเทียน,26.805164337158203,54.0,426,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260312_060001\frame_003\ดินแดง.png,3,ดินแดง,21.5,21.5,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260425_190002\frame_006\ราษฎร์บูรณะ.png,6,ราษฎร์บูรณะ,21.5,21.5,5,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260519_200001\frame_002\บางขุนเทียน.png,2,บางขุนเทียน,29.583755493164062,51.5,197,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_210023\frame_004\บางนา.png,4,บางนา,29.85714340209961,46.5,70,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_190023\frame_011\สายไหม.png,11,สายไหม,23.08959579467773,34.0,173,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_100004\frame_002\บางรัก.png,2,บางรัก,24.0,34.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_010001\frame_000\ทุ่งครุ.png,0,ทุ่งครุ,25.716981887817383,46.5,265,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260312_060023\frame_008\บางกอกใหญ่.png,8,บางกอกใหญ่,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_020029\frame_011\ยานนาวา.png,11,ยานนาวา,26.765151977539062,34.0,66,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_110002\frame_005\มีนบุรี.png,5,มีนบุรี,21.88888931274414,34.0,45,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_090023\frame_011\บางแค.png,11,บางแค,21.5,21.5,26,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_200003\frame_008\ลาดกระบัง.png,8,ลาดกระบัง,25.6955680847168,46.5,519,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_030023\frame_005\หนองจอก.png,5,หนองจอก,22.88996124267578,34.0,1036,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_190000\frame_009\ดอนเมือง.png,9,ดอนเมือง,22.515625,34.0,192,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_009\สายไหม.png,9,สายไหม,24.216217041015625,34.0,370,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_190000\frame_008\บางกอกใหญ่.png,8,บางกอกใหญ่,26.08333396911621,34.0,12,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_030001\frame_000\หนองแขม.png,0,หนองแขม,22.46491241455078,34.0,57,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_010001\frame_010\ราษฎร์บูรณะ.png,10,ราษฎร์บูรณะ,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_010001\frame_004\สะพานสูง.png,4,สะพานสูง,24.2976188659668,46.5,42,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_100027\frame_006\บางกะปิ.png,6,บางกะปิ,21.57575798034668,24.0,33,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260227_150023\frame_009\ลาดกระบัง.png,9,ลาดกระบัง,23.10714340209961,34.0,14,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_050000\frame_006\หนองจอก.png,6,หนองจอก,24.360824584960938,34.0,97,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_200023\frame_009\หลักสี่.png,9,หลักสี่,25.25,46.5,26,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_020000\frame_009\หนองแขม.png,9,หนองแขม,22.325359344482425,34.0,209,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260218_120002\frame_002\หนองแขม.png,2,หนองแขม,22.48214340209961,34.0,28,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_100002\frame_005\ลาดกระบัง.png,5,ลาดกระบัง,24.28225898742676,46.5,62,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_220024\frame_006\บึงกุ่ม.png,6,บึงกุ่ม,22.045454025268555,34.0,165,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_200025\frame_008\หลักสี่.png,8,หลักสี่,24.265363693237305,34.0,179,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_009\บึงกุ่ม.png,9,บึงกุ่ม,22.205394744873047,34.0,241,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260312_070022\frame_001\บางคอแหลม.png,1,บางคอแหลม,26.83333396911621,34.0,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260226_230022\frame_008\จอมทอง.png,8,จอมทอง,22.65654182434082,34.0,214,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_050001\frame_007\บางเขน.png,7,บางเขน,28.12162208557129,46.5,111,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_004\ตลิ่งชัน.png,4,ตลิ่งชัน,23.952381134033203,34.0,105,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_004\ราษฎร์บูรณะ.png,4,ราษฎร์บูรณะ,26.12686538696289,46.5,67,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_200023\frame_003\ภาษีเจริญ.png,3,ภาษีเจริญ,24.384614944458008,34.0,13,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_220024\frame_003\จตุจักร.png,3,จตุจักร,23.464284896850582,34.0,42,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260502_080024\frame_005\ลาดกระบัง.png,5,ลาดกระบัง,28.70833396911621,46.5,60,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_020029\frame_000\บางขุนเทียน.png,0,บางขุนเทียน,25.1636905670166,36.5,840,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_180025\frame_006\ดอนเมือง.png,6,ดอนเมือง,27.75,34.0,2,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_010000\frame_008\พระนคร.png,8,พระนคร,24.872093200683597,34.0,43,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260519_210001\frame_002\บางกะปิ.png,2,บางกะปิ,24.10714340209961,36.5,140,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_010001\frame_002\หลักสี่.png,2,หลักสี่,24.625,34.0,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260519_200001\frame_008\ภาษีเจริญ.png,8,ภาษีเจริญ,22.636363983154297,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260228_070000\frame_002\บางเขน.png,2,บางเขน,24.909090042114254,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_170022\frame_002\สะพานสูง.png,2,สะพานสูง,21.5,21.5,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260218_093052\frame_001\บางกอกใหญ่.png,1,บางกอกใหญ่,22.636363983154297,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_010001\frame_002\ป้อมปราบศัตรูพ่าย.png,2,ป้อมปราบศัตรูพ่าย,21.5,21.5,9,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_190023\frame_011\ภาษีเจริญ.png,11,ภาษีเจริญ,23.772727966308597,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260316_150000\frame_004\ราชเทวี.png,4,ราชเทวี,23.0625,34.0,8,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_030002\frame_002\ทุ่งครุ.png,2,ทุ่งครุ,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_190000\frame_009\สะพานสูง.png,9,สะพานสูง,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260226_230000\frame_011\จอมทอง.png,11,จอมทอง,23.39453125,34.0,128,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_210000\frame_002\หนองจอก.png,2,หนองจอก,25.42302703857422,46.5,773,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_200025\frame_008\คันนายาว.png,8,คันนายาว,24.44072914123535,34.0,329,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_010001\frame_008\หนองแขม.png,8,หนองแขม,25.363636016845703,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_210023\frame_001\ดอนเมือง.png,1,ดอนเมือง,23.03716278076172,34.0,148,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\บางกะปิ.png,8,บางกะปิ,24.177902221679688,34.0,267,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_210022\frame_002\บึงกุ่ม.png,2,บึงกุ่ม,21.5,21.5,35,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_008\จอมทอง.png,8,จอมทอง,25.477272033691406,34.0,22,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260226_220022\frame_001\ภาษีเจริญ.png,1,ภาษีเจริญ,24.4761905670166,46.5,21,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_004\วังทองหลาง.png,4,วังทองหลาง,23.6875,34.0,160,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260226_230022\frame_008\ทุ่งครุ.png,8,ทุ่งครุ,22.33333396911621,34.0,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_060001\frame_001\คลองสามวา.png,1,คลองสามวา,22.08728408813477,34.0,464,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260522_120000\frame_004\พญาไท.png,4,พญาไท,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260519_200001\frame_006\จอมทอง.png,6,จอมทอง,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_170022\frame_011\ลาดกระบัง.png,11,ลาดกระบัง,26.13506126403809,51.5,733,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_000001\frame_004\หนองจอก.png,4,หนองจอก,24.634920120239254,34.0,63,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260226_220000\frame_004\ธนบุรี.png,4,ธนบุรี,26.1875,34.0,8,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260505_020023\frame_000\ทวีวัฒนา.png,0,ทวีวัฒนา,24.83333396911621,34.0,63,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_190000\frame_001\ลาดพร้าว.png,1,ลาดพร้าว,22.28125,34.0,32,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_007\สัมพันธวงศ์.png,7,สัมพันธวงศ์,21.5,21.5,5,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_010000\frame_005\บางรัก.png,5,บางรัก,29.294116973876957,54.0,17,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_200003\frame_009\บางซื่อ.png,9,บางซื่อ,22.455883026123047,34.0,34,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_050001\frame_002\บางนา.png,2,บางนา,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_210022\frame_005\คลองเตย.png,5,คลองเตย,22.75,34.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_009\พระโขนง.png,9,พระโขนง,22.76373672485352,34.0,91,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260226_230000\frame_002\บางบอน.png,2,บางบอน,23.329072952270508,41.5,313,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_200025\frame_008\หนองจอก.png,8,หนองจอก,23.03441619873047,34.0,2092,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_190001\frame_000\ดุสิต.png,0,ดุสิต,23.736841201782227,34.0,38,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_210023\frame_009\บางพลัด.png,9,บางพลัด,24.454545974731445,34.0,22,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_210023\frame_008\สัมพันธวงศ์.png,8,สัมพันธวงศ์,27.0,34.0,5,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_010000\frame_008\สาทร.png,8,สาทร,25.363636016845703,41.5,22,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_002\ลาดพร้าว.png,2,ลาดพร้าว,22.75,34.0,78,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_100004\frame_002\บางพลัด.png,2,บางพลัด,25.66666603088379,34.0,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_030000\frame_001\บางคอแหลม.png,1,บางคอแหลม,23.08333396911621,34.0,30,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_010001\frame_003\บางรัก.png,3,บางรัก,21.5,21.5,3,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_200025\frame_008\บางซื่อ.png,8,บางซื่อ,22.0,26.5,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_100027\frame_003\จตุจักร.png,3,จตุจักร,22.712121963500977,34.0,198,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_030002\frame_002\บางบอน.png,2,บางบอน,22.721590042114254,34.0,176,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_100002\frame_007\สะพานสูง.png,7,สะพานสูง,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_000001\frame_001\บางรัก.png,1,บางรัก,26.5,34.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_200003\frame_007\ลาดพร้าว.png,7,ลาดพร้าว,25.0321102142334,34.0,109,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260227_160023\frame_004\มีนบุรี.png,4,มีนบุรี,22.743017196655277,44.0,179,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260316_150000\frame_011\มีนบุรี.png,11,มีนบุรี,22.4375,34.0,40,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_005\คลองสาน.png,5,คลองสาน,25.071428298950195,34.0,7,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260312_070022\frame_002\วังทองหลาง.png,2,วังทองหลาง,29.19444465637207,46.5,90,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260317_140002\frame_004\จตุจักร.png,4,จตุจักร,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_000001\frame_010\ห้วยขวาง.png,10,ห้วยขวาง,21.5,21.5,3,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260524_060000\frame_006\หนองจอก.png,6,หนองจอก,25.625682830810547,46.5,183,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_020000\frame_008\ธนบุรี.png,8,ธนบุรี,25.08695602416992,34.0,23,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_020029\frame_009\สวนหลวง.png,9,สวนหลวง,23.94186019897461,34.0,129,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_200023\frame_006\ประเวศ.png,6,ประเวศ,21.792552947998047,34.0,94,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260227_000001\frame_003\วัฒนา.png,3,วัฒนา,23.125,34.0,40,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260312_070000\frame_000\หนองแขม.png,0,หนองแขม,23.87676048278809,46.5,142,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260226_220000\frame_004\ทุ่งครุ.png,4,ทุ่งครุ,22.75,34.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_011\ป้อมปราบศัตรูพ่าย.png,11,ป้อมปราบศัตรูพ่าย,26.5,34.0,11,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_100004\frame_011\จตุจักร.png,11,จตุจักร,24.10416603088379,34.0,96,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260228_070000\frame_010\ลาดกระบัง.png,10,ลาดกระบัง,29.19444465637207,46.5,90,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_100027\frame_011\จตุจักร.png,11,จตุจักร,22.27102851867676,34.0,107,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_008\บางกอกน้อย.png,8,บางกอกน้อย,24.13793182373047,34.0,145,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_030000\frame_006\บางกะปิ.png,6,บางกะปิ,21.5,21.5,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_010000\frame_007\ทวีวัฒนา.png,7,ทวีวัฒนา,22.83333396911621,34.0,30,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_030023\frame_003\คลองเตย.png,3,คลองเตย,23.28571510314941,34.0,21,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_220024\frame_000\ลาดกระบัง.png,0,ลาดกระบัง,24.44883346557617,34.0,557,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_180023\frame_007\จตุจักร.png,7,จตุจักร,26.272727966308597,54.0,330,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_011\หนองแขม.png,11,หนองแขม,22.75,24.0,2,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_030000\frame_008\ประเวศ.png,8,ประเวศ,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260227_000023\frame_009\พระนคร.png,9,พระนคร,27.66666603088379,34.0,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260505_040026\frame_010\หนองแขม.png,10,หนองแขม,22.560606002807617,34.0,33,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_180023\frame_008\ธนบุรี.png,8,ธนบุรี,27.0,34.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_000000\frame_008\บางขุนเทียน.png,8,บางขุนเทียน,26.5,34.0,6,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260514_010023\frame_008\วัฒนา.png,8,วัฒนา,21.5,21.5,5,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_010\หนองจอก.png,10,หนองจอก,26.328628540039062,36.5,744,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_010000\frame_011\บางกอกน้อย.png,11,บางกอกน้อย,21.619047164916992,26.5,63,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260502_070026\frame_009\คลองเตย.png,9,คลองเตย,29.58823585510254,34.0,17,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_170022\frame_011\ดอนเมือง.png,11,ดอนเมือง,23.0625,34.0,8,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_220002\frame_000\บางขุนเทียน.png,0,บางขุนเทียน,21.86458396911621,34.0,48,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_100004\frame_009\มีนบุรี.png,9,มีนบุรี,27.75,34.0,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_006\สะพานสูง.png,6,สะพานสูง,23.685930252075195,36.5,199,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_210000\frame_003\ดอนเมือง.png,3,ดอนเมือง,22.642637252807617,34.0,326,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260426_160026\frame_011\ลาดพร้าว.png,11,ลาดพร้าว,23.16666603088379,34.0,84,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260504_180001\frame_010\ยานนาวา.png,10,ยานนาวา,24.235849380493164,34.0,53,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_100004\frame_001\ยานนาวา.png,1,ยานนาวา,21.5,21.5,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260524_060000\frame_001\ลาดพร้าว.png,1,ลาดพร้าว,22.61111068725586,34.0,18,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260523_020000\frame_009\ราษฎร์บูรณะ.png,9,ราษฎร์บูรณะ,25.75,46.5,70,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_180023\frame_011\ภาษีเจริญ.png,11,ภาษีเจริญ,23.90740776062012,34.0,81,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_010\บึงกุ่ม.png,10,บึงกุ่ม,21.5,21.5,12,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_010000\frame_000\วัฒนา.png,0,วัฒนา,24.625,34.0,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260510_020023\frame_002\บางขุนเทียน.png,2,บางขุนเทียน,21.5,21.5,1,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260524_030001\frame_004\พระโขนง.png,4,พระโขนง,22.75,34.0,10,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_200023\frame_006\วัฒนา.png,6,วัฒนา,24.16666603088379,46.5,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260517_210023\frame_009\ลาดกระบัง.png,9,ลาดกระบัง,21.5,21.5,19,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_180023\frame_005\ประเวศ.png,5,ประเวศ,21.895751953125,34.0,518,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_210000\frame_005\จตุจักร.png,5,จตุจักร,23.53376197814941,34.0,311,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_180023\frame_005\สวนหลวง.png,5,สวนหลวง,22.61570167541504,34.0,121,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_180027\frame_000\ดอนเมือง.png,0,ดอนเมือง,29.978260040283203,46.5,23,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_220024\frame_006\คันนายาว.png,6,คันนายาว,21.971887588500977,34.0,249,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_000001\frame_009\สะพานสูง.png,9,สะพานสูง,21.5,21.5,6,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_009\วัฒนา.png,9,วัฒนา,24.19444465637207,34.0,90,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260505_040003\frame_004\ทุ่งครุ.png,4,ทุ่งครุ,22.576923370361328,34.0,260,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260425_190002\frame_006\บางบอน.png,6,บางบอน,21.5,21.5,12,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_011\บางบอน.png,11,บางบอน,21.794116973876957,26.5,17,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_200003\frame_008\บางซื่อ.png,8,บางซื่อ,21.5,21.5,32,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260312_070022\frame_001\บางนา.png,1,บางนา,23.91935539245605,34.0,62,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_030000\frame_001\ลาดกระบัง.png,1,ลาดกระบัง,26.300981521606445,46.5,917,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_210023\frame_008\ป้อมปราบศัตรูพ่าย.png,8,ป้อมปราบศัตรูพ่าย,22.928571701049805,34.0,21,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_010000\frame_006\ทุ่งครุ.png,6,ทุ่งครุ,29.014793395996094,54.0,169,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_210000\frame_001\บึงกุ่ม.png,1,บึงกุ่ม,22.06818199157715,34.0,22,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_010000\frame_010\ป้อมปราบศัตรูพ่าย.png,10,ป้อมปราบศัตรูพ่าย,21.5,21.5,7,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260508_190023\frame_010\บางพลัด.png,10,บางพลัด,28.393939971923828,46.5,33,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_220002\frame_007\ดอนเมือง.png,7,ดอนเมือง,22.06818199157715,34.0,44,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260520_210023\frame_007\บางกอกน้อย.png,7,บางกอกน้อย,25.625,34.0,80,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_010000\frame_010\บางกะปิ.png,10,บางกะปิ,24.3125,34.0,48,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_100004\frame_001\ลาดพร้าว.png,1,ลาดพร้าว,22.33333396911621,34.0,15,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260226_220000\frame_005\ทวีวัฒนา.png,5,ทวีวัฒนา,21.983871459960938,34.0,93,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260505_030024\frame_002\ทุ่งครุ.png,2,ทุ่งครุ,21.5,21.5,6,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260507_190023\frame_001\ลาดพร้าว.png,1,ลาดพร้าว,23.95049476623535,34.0,101,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260508_190000\frame_001\จตุจักร.png,1,จตุจักร,26.5,34.0,17,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260312_060001\frame_005\คลองเตย.png,5,คลองเตย,26.523365020751957,46.5,107,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260520_220002\frame_009\คลองสามวา.png,9,คลองสามวา,22.228416442871094,34.0,278,ฝนเล็กน้อย,1
cropped_districts_by_frame/north/20260504_180023\frame_004\บึงกุ่ม.png,4,บึงกุ่ม,21.5,21.5,4,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260514_020006\frame_002\ลาดกระบัง.png,2,ลาดกระบัง,26.57383918762207,46.5,474,ฝนเล็กน้อย,1
cropped_districts_by_frame/central/20260525_010000\frame_011\ดุสิต.png,11,ดุสิต,21.5,21.5,4,ฝนเล็กน้อย,1
